ACCNUM	ENTREZID
XP_314684	1275440
XP_318380	1278755
EAA03655	1269413
XP_319442	1279675
EAA00595	1280418
XP_310422	1271598
XP_315898	1276538
EDO63715	5667340
XM_321094	1281155
XM_003436045	11176139
XP_307976	1269348
XP_557166	3290180
EDO63809	5667220
EAA09481	1274857
XM_317041	1277570
XP_003436840	1274700
EAL41124	3289739
EAA10554	1275940
XP_001687753	5666808
EAA12359	1277856
XM_003435823	11175451
Q7QEH5	1272407
EAA11694	1276616
XP_314870	1275607
EAL40115	5667217
EAA12636	1278230
XM_001688898	5667047
XP_003436269	1273109
XM_001689071	5667439
EDO64554	5667327
XP_561529	3292169
XM_311046	1272167
Q5TU91	1272811
EGK97462	11175470
EAA12158	1278093
EAL40858	3290670
EAA06725	1272071
XP_319462	1279694
XP_308195	1269552
XP_317148	1277669
XM_306816	1268258
XM_308941	1270260
XP_321365	1281454
XM_311427	1272514
EGK96301	1270528
XP_321300	1281392
EAA10142	1275499
XM_310883	1272018
XM_001237741	4576296
XP_001238796	1281027
XP_320269	1280418
XM_309336	1270621
EDO63789	5667303
XP_001688599	5667375
XP_550843	3290539
XP_563634	1273433
XP_308640	1269985
XP_318646	1278990
EAA14752	1280025
XM_003436440	1272847
XP_561509	3292651
XM_003435888	11175650
XP_315694	1276357
EAA07284	1272826
EDO63796	1276796
EAU77863	4397672
XP_316345	1276935
XM_316737	1277310
XM_558717	3292356
EAU77087	4577193
EDO63688	5666867
XP_320739	1280869
EGK97404	1281091
EAA04490	1269626
EAA04577	1269743
EAA43680	1278816
EGK96583	11175948
XM_309502	1270782
XM_001688301	5667559
EGK97390	1281256
EAA10217	1275451
XP_553523	3292034
XP_003435891	11175732
EAA04682	1269709
XP_003435881	1281600
XP_314332	1275102
XM_319392	1279630
XP_003435992	11175936
XP_554513	3292444
XM_003437142	1276006
EAA09224	1274478
EAA43462	1278959
EAL39591	4578011
XP_003437169	11175780
EAA03684	1269278
EAA06231	1271919
XP_311283	1272337
EAA13593	1278839
XM_321318	1281410
XM_311831	1272913
EAL42059	1269177
EAA00326	1280811
XM_315638	1276311
XP_319729	1279942
XP_001687811	5668389
XM_001688559	5667334
XM_001689100	1279218
EDO63706	5667369
XM_003435796	1281716
XM_001230553	4578473
EAA06706	1271862
EAA11339	1276238
XP_001689150	5668102
EGK96293	1270513
EAA05603	1270976
EAA13872	1279593
XM_321378	1281463
XP_315538	1276221
XP_315788	1276442
EAA03703	1269364
XM_314336	1275070
EGK96817	11175660
EAL41978	3290214
XP_317277	1277780
XP_311575	1272674
EAA03657	1269292
XM_321951	1281963
EAL38515	3290528
EGK96365	1271522
XM_319073	1279358
EAA04405	1269866
XP_319884	1280082
EAA09961	1275292
XP_315563	1276243
XP_314262	1275038
XM_318737	1279068
XM_313977	1274776
Q7PTD5	1269890
XP_563112	1272962
EAA12251	1278126
EAA06179	1271909
XM_313282	1274196
XP_001238249	4578083
XP_001237627	4577964
EAA04002	1270002
XP_309037	1270351
EAA08227	1273613
XP_320699	1280832
XP_321915	1281931
EAA11719	1276626
XM_001688265	5668013
EAA14557	1278990
EAA03927	1270057
XM_003436451	4577453
XM_001237578	4577740
EGK96847	11175800
XM_313721	1274578
XM_001238434	4576995
EAA08044	1273401
EAA10182	1275454
EAL40865	3290666
XM_319871	1280071
XP_557626	3289881
XM_308673	1270017
EAA06230	1272211
EAA12537	1277860
EAA03092	1268784
EAL41737	1269582
XM_321619	1281670
XM_319655	1279875
EGK97022	1274080
XM_320916	1281372
EAA14379	1279295
XP_319897	1280094
XM_320341	1280494
XM_308641	1269986
XP_003436425	1273910
EAA14790	1279826
XM_321049	1281111
EAL41887	3290294
XP_311112	1272229
XM_319247	1279519
XP_314106	1274912
EAA09712	1275074
XP_001237805	4576316
XP_003436790	11176123
XP_003436746	1274076
EGK96572	1272287
XM_315414	1276105
EAA00823	1281699
XM_316947	1277475
EAU77799	4397705
XP_319858	1280059
XP_316333	1276923
XM_560320	3289940
XP_553147	3291925
XM_565765	1271653
Q7PPA1	1276848
XP_311072	1272191
XP_306256	1267699
XM_312948	1273913
XP_003436541	1274286
XM_310032	1271272
XP_321716	1281759
XM_312442	1273464
XM_312088	1273136
XP_003436188	11176067
XM_317528	1278007
EAA11791	1276599
XM_321582	1281636
XP_001689387	5666788
EDO63673	1276186
EAA11835	4576531
EGK97531	1281591
EAU76745	4576617
XM_311989	1273048
EAA08364	1273860
XP_555272	3291673
EGK97237	11175736
XP_308769	1270099
XP_001237261	4576148
EGK96921	11175577
XP_318401	1278772
EGK97464	1281313
EAA11668	1277035
XP_001237550	4576789
EAA44054	1276311
XM_559376	3289739
XP_317222	1277734
XM_317151	1277672
XP_312949	1273914
EAL40981	1272811
XM_550721	1281256
EAA43410	1280154
XP_320597	1280733
XM_003436481	3290867
EAA12679	1278171
XP_321225	1281282
XP_312771	1273760
XM_317745	1278195
EAA06419	1272122
EDO64626	5666912
XP_003435990	11175822
XP_001238081	4578299
XP_556756	3290099
XP_001238225	4578386
EGK97478	1281382
EAA01490	1281251
XP_318969	1279274
XP_311409	1272496
XM_317817	1278353
XP_001687916	5666871
XP_552320	3291457
XP_312403	1273427
EAA00362	1280873
XP_313567	1274433
XM_003436429	1272801
XP_001230832	4576878
EGK96597	1272350
EDO64274	5667551
XM_001688532	5668231
EAA10840	1276476
XM_320176	1280332
EAA03696	1269406
XM_001687998	4576322
EAA43307	1280680
EDO64344	5666763
EAA12844	1277981
XP_312421	1273445
EAA11893	1277058
XM_309351	1270636
EDO64408	5667809
XP_320586	1280724
EGK96768	11176140
XM_312219	1273259
XP_003436208	1273280
XP_565182	3290290
XM_319588	1279809
XM_001688942	5668188
XM_309229	1270523
EAA12416	1277808
XP_310728	1271873
EAA11538	5667317
XM_558134	3291125
XM_001230862	4577359
XP_003436413	1273833
EAA05025	1270691
XP_001688018	5667085
EAA05181	1270621
EAA13568	1278726
XM_312405	1273429
XM_318923	1279231
XM_310274	1271474
XM_321877	1281904
XP_316939	1277468
XP_001230556	4397758
EAL40699	1273748
XP_003437206	1274154
XM_307933	1269310
EAA08652	1274050
EDO64278	5668017
XM_310850	1271988
XP_321323	1281415
EDO64058	5667285
EGK96171	11175675
EAL41765	3290389
XM_001237854	1277253
XP_562525	1274334
EDO63266	5667529
EAA44519	5667239
XP_003436706	1270874
XM_317891	1278278
XP_001238520	4577214
XP_313364	1274268
XP_555588	3291613
XP_559072	3291077
EAA07983	1273525
XP_308673	1270017
EAU75842	4577635
XP_317666	1278125
EAU75916	4578247
XM_320436	1280583
XP_001689197	5668340
XM_309769	1271027
EAU75851	4577803
EAA08629	1274034
EAA03767	1269381
XP_555482	1277960
XP_320325	1280479
XP_557311	3290203
XP_308777	1270106
EDO64420	5667822
XM_003436079	1273521
XM_312851	1273832
XM_307326	1268757
XM_310930	1272061
XP_001237668	4576343
XP_001238168	4578189
EAA45278	1271299
XM_308766	1270096
EAA06443	1271998
EAA13977	1279573
XM_001689255	5667630
XP_001237955	4578201
XM_554257	1278876
EAA05196	1270612
EGK96295	1270513
EGK96661	4577135
XM_001237799	4576344
EAU76955	4576994
EAL39373	3290943
XM_001237604	4578084
XP_309669	1270939
XP_318586	1278935
EAA08131	1273245
XP_001237141	4576560
XP_313650	1274513
XM_553184	3291935
XM_317892	1278279
XP_003436014	11175569
XM_001687921	5666888
XP_560072	3290956
XM_307206	1268643
EAA12505	1277603
EAU75616	4577054
XP_311184	1272418
EAA12455	1277786
EAA13971	1279379
XP_319027	1279320
XM_552199	3291484
XM_309527	1270806
EGK96862	1273419
Q7Q1B4	1279288
XP_311461	1272607
XP_310970	1272095
XM_001688287	1272811
EAL40781	1272923
EDO64329	5666753
XM_309874	1271128
EAA00753	1280814
XM_565182	3290290
XM_003436646	11175498
XP_313982	1274781
XP_309371	1270655
XM_308038	1269404
EAA11822	1276220
XM_309944	1271194
XP_309926	1271177
EAA13714	1278870
XP_001689363	1281862
EAA05691	1271210
XM_001687899	1269821
XP_317315	1277814
XP_309307	1270598
Q7Q981	1275079
EAU75578	1281054
XM_309789	1271045
XP_001238497	4577422
XP_313770	1274619
XP_001687963	1269857
EAA07745	1273140
EAL39645	3291656
EAA00451	1280661
EAA06271	1271615
XM_318651	1278995
XM_001238469	4577308
XM_001688156	5668031
XM_001238157	1279681
XP_309993	1271236
EAA45117	1271915
EGK97017	1274062
XM_319464	1279696
XP_314518	1275280
EAA00426	1280879
XM_316105	1276727
EAL39076	3291930
XM_314163	1274961
XM_318609	1278924
EAA06579	1272160
EGK96403	1271627
XM_309589	1270908
EAA01834	1268716
XP_554157	3292148
EDO63618	1278211
EAA10174	1275456
EAA09387	1274923
XM_563117	1272966
XM_308375	1269726
XP_317098	1277624
XM_310127	1271350
XM_316615	1277171
XM_001688119	5666799
EAA04825	1270377
XM_001230651	4577593
Q7Q6R7	1276381
Q7PRY7	5666800
XM_316453	1277029
Q7PJW3	1279515
XP_315956	1276593
EAA08348	1273905
XM_310955	1272084
EAA05185	1270831
XM_001689085	1278948
EAA01413	1281804
EAA05675	1271183
EAA11946	1276511
EDO64142	5667671
XM_001230650	1271042
XP_308056	1269419
EAA12204	1277674
XP_319524	1279747
EGK96821	11175570
XP_320482	1280624
EAA14217	1268887
XP_321049	1281111
EAA43054	1281070
XM_310676	1271822
XM_314469	1275237
XM_312645	1273644
EAA14984	1279865
EAA45028	1272426
XP_001231106	4576594
XP_321100	1281161
EGK96243	1269907
EAA08580	1274090
XP_317314	1277813
EAL40926	1273523
EDO63817	4576643
XP_315683	1276346
EGK96659	1272945
XM_313117	1274053
XM_317350	1277846
XP_316115	1276737
EAA04367	1270170
XP_308085	1269446
EDO64026	5668380
XP_312851	1273832
EAU76181	4577282
EGK97079	11176051
XP_321709	1281755
EAL41026	4577848
Q7PIS0	1276212
EAU77233	4576127
XP_314864	1275601
XP_321648	1281698
EAA04977	1270513
XM_552588	3291404
XP_001238319	4577745
XM_310746	1271891
XP_003436465	11175922
XM_321521	3290488
XP_314467	1275232
XM_309981	1271257
XM_307121	1268560
XP_307645	1269063
EAA01134	1281819
XM_311975	1273034
XM_315826	1276476
EAA11004	1276707
XM_001230939	4576839
XP_321994	1282000
XP_320423	1280570
Q5TMQ4	3291448
EAU77505	4577027
EGK97138	11175718
XM_311315	1272367
EAA01345	1281534
XP_312704	1273700
XM_316722	1277273
XP_319783	1279990
XM_308526	1269872
XP_309088	1270388
EAL38728	3291529
EAA06831	1272414
XP_311999	1273058
XP_001688033	1269954
XM_001688187	5667835
EAA45081	5666800
XM_311104	1272222
XP_308239	1269596
XM_307788	1269182
XM_313268	1274184
XM_315009	1275723
XP_309847	1271101
XP_317233	1277743
EAA13978	1279579
EAU77995	4397852
XM_309532	1270811
EAA14837	1279806
XP_322024	1282029
EGK96615	1272718
EAA05261	1270599
XM_001688397	5667508
XM_557938	1275629
XM_314910	1275642
EAA03892	1269498
XP_310915	1272048
EGK97015	11175611
XP_320803	1280930
XM_552584	1280964
Q7Q264	5667435
XP_313804	1274652
EAA09450	1274775
XP_317574	1278046
XP_310578	1271728
XM_559280	3289725
XP_308247	1269604
EAA00892	1281560
XM_318952	1279257
EAA09667	1275028
XP_313778	1274627
EAA00630	1280577
XM_319719	1279933
EAA06675	1271848
XP_310452	1271682
XM_003436880	11175779
XM_318370	1278742
XM_001688824	5667392
XM_001238544	4577336
XP_321597	1281651
EDO63881	5667394
XP_321806	1281840
XP_001688236	5667830
EDO64649	5667050
XM_003436860	11175595
XM_320239	1280392
XM_003436539	1271466
XP_003436447	11176053
XP_319840	1280045
XP_308886	1270207
EAA00369	1280364
XM_313956	1274760
XP_556176	1276217
XP_312860	1273838
XP_001688498	1274784
EAA44338	1275799
EAU76002	4578182
XM_311555	1272654
Q7QG50	1271406
XM_563003	3290771
XP_306103	1267546
XM_322029	1282034
XM_555063	3291709
XP_312113	1273161
XP_315458	1276148
XP_003436561	11175667
XM_321759	1281799
EAL41582	3291265
XM_315076	1275800
EGK96519	11175806
XP_001231071	4576154
XM_001689126	5668290
EAA00171	1280516
XM_001238317	4577674
XP_318591	1278939
EAA09700	1275070
EAA12171	1277615
XP_308124	1269486
XM_314929	1275660
XP_313739	1274593
EAA00725	1280894
XM_316672	1277227
XP_320518	1280657
XM_313825	3291029
XP_320044	1280219
XP_317984	1278404
XP_315042	1275756
XP_001688397	5667581
EAA08093	1273521
EAA06688	1271889
EAA00922	1281521
XM_557339	3290205
XP_309503	1270783
XP_001687809	5668390
EAA11053	1276580
EAL39187	3292058
EAA03888	1268745
XM_312978	1273926
Q7Q9B5	1275014
Q5TRF8	3290036
Q5TQL3	5668204
XP_003435818	11175488
XP_315651	1276320
XP_313459	1274352
EAA09613	1275048
XM_003436785	1274661
XM_318542	1278896
EAU76592	1276989
XP_310765	1271909
XP_320922	1281349
XM_001688670	5667266
XM_319631	1279852
EAA08573	1274065
XM_317777	1278222
XM_001231062	4578507
EGK97471	1281318
XM_313656	1274519
EAA01149	1281320
EDO63631	5666740
XM_316339	1276929
XM_311168	1272413
XM_321602	1281656
EGK96859	1273406
XM_320537	1280676
EAA07711	1273115
EAU76213	4578194
XP_316279	1276874
EGK96809	11175738
XP_318706	1279046
EAA04540	5666886
XP_551836	3291563
EAA04458	1269798
XM_001687797	5666900
XP_001237091	4576313
EAA00295	1280580
XP_003436237	1273201
EAA14860	1279878
EDO63332	1280635
XP_310386	1271564
EAA00409	1280988
XP_309377	1270661
EDO63536	5668224
XP_001688143	1270276
EAA04115	1269979
XP_001688533	1274941
Q7PV85	1280425
XM_312845	1273826
Q7PGS3	1272899
Q7Q089	1280375
XP_001237637	4577387
EAL41105	3289725
XP_321764	1281803
XM_313612	1274481
XM_321534	1281593
Q7Q0K6	1279715
XM_001688534	5668112
Q7PK32	1279218
XM_001238182	4578247
XP_001688567	5667346
EAA14873	1279945
EAA06773	1271814
XP_318427	1278795
XP_310869	1272004
XP_316413	1276991
Q7QIA2	1270313
EAA43184	1281720
XP_308470	1269820
XP_003435873	11175591
EAA05449	1271085
XP_551841	3291562
EAU77665	4576308
XP_321327	1281419
XP_318388	1278762
XP_321541	1281600
EAL39854	3289994
XP_310737	1271882
EGK96530	1272176
XM_001687874	5666917
XM_311214	1272275
XP_313309	4577339
EAA44915	1273402
EAL41307	3289599
XM_003437078	1277401
XP_001688584	5668231
XP_001687974	5666895
EAA13665	1278814
XP_314781	1275527
EAL40514	3291007
EAA01087	1281820
EAA15094	1271243
XM_555589	3291612
Q7PUY4	1281611
XM_313218	1274146
EAA10489	1275736
EAA08117	1273032
XP_003435915	11175729
XM_310591	1271740
EAA13056	1278351
EAA05501	1271075
XP_556108	3289973
XP_001687998	5667063
EAL40070	1277007
XP_001688839	5667065
XP_312891	1273865
EGK96351	11175655
CAY10077	1277833
EAA05445	1270999
XM_318647	1278991
XM_001687968	5667093
XM_003436048	1273608
XM_311276	1272331
EAA06055	1271526
XP_003436002	11175723
XP_320968	1281035
XM_318876	1279194
XP_001230698	4577949
EAA04373	1269623
XM_306103	1267546
XP_313800	1274649
EAU77345	4576053
EAA04888	1270508
XP_320098	1280267
XM_310512	1271656
XP_320998	1281063
XP_313285	1274199
EGK96612	11175794
EAA09106	1274491
EGK96517	11175762
XP_316160	1276774
EAA44701	1274008
XP_312358	1273390
XP_308598	1269944
XM_310376	1271555
EGK97293	11175527
EAA43192	1281757
EAA45475	1270201
XM_321426	1281504
EAA09004	1274421
Q7PKT5	1281574
XP_315849	1276492
EAA00887	1281476
EAA08355	1273764
XM_001689322	5667664
EAA06707	1272065
Q7PTA5	5667288
EAA04898	1270492
XM_316976	1277509
XP_319545	1279767
XM_003437124	1270513
XP_003436739	11175508
XM_319581	1279804
EAA14035	1279329
EAA14568	1279098
XM_313086	1274028
EAA45332	1270875
XM_312773	1273762
EAA09975	1275269
XM_554837	3291310
EAA14025	1279361
EAU76011	4578241
XM_315007	1275722
XM_001238003	4577559
XP_553534	3292038
EAU75800	4577642
XM_313027	1273971
XP_318007	1278421
EAL40505	3291000
EAA44160	1276769
EAA07451	1273626
Q7PJP8	1278800
XP_001238332	4577928
XM_311606	1272704
XM_314486	1275250
XP_003435862	11175719
XP_565889	3289683
XM_309617	1270861
EAA12120	1277425
EAL40244	3291763
XM_309208	1270506
XM_310397	1271575
EAA04097	1269590
XM_317811	1278369
EAA10911	1276787
XM_566191	1272059
XM_309683	1270948
XM_308269	1269626
XM_321560	1281615
EAA04618	1269749
XM_308957	1270275
XM_309089	1270385
XP_560266	1270531
XP_551123	3290502
XM_316565	1277127
XM_001237091	4576318
XM_308370	1269721
XM_001238424	4576864
EAA04169	1270275
XM_564807	3290369
Q7PZJ6	1280723
XM_307053	1268493
XM_003436888	1272066
EAA09207	1274593
XM_001688871	1277171
EAA04249	1269965
XP_310816	1271955
Q7PCP8	1268733
XM_316352	1276942
EAA01288	1281713
XM_311072	1272191
XP_309727	1270989
EAA03222	1268644
EAL41293	3289610
XM_319329	1279577
XM_003437031	1272313
EAA00777	1280359
XM_001237670	4576335
XM_001238184	4577939
XP_320152	1280312
XP_001688211	5667966
EDO63672	1276187
EAA00267	1280444
EAL40535	1274562
XM_313157	1274086
XM_310818	1271957
XM_318898	1279216
XP_321187	1281243
EAU77234	4576133
EAA11850	1277269
EDO64820	5667661
XP_556526	3290066
XP_003436618	1271530
EAA13982	1279534
XP_558527	3289904
XP_318504	1278859
EAA44533	1274843
EGK97078	1274277
EAA00908	1281585
XP_308117	1269477
XM_001689056	5667182
XP_312434	1273457
EGK97353	11176092
XM_320139	1280299
EGK96230	1269481
XM_314989	1275705
XP_003435807	1281862
EAA13684	1278762
XM_315651	1276320
XP_001688788	5667284
XP_320578	1280716
XM_319022	1279316
XM_003436710	1274096
XM_314140	1274944
XP_555753	3291589
EAU76526	4576330
XP_307293	1268727
XP_308815	1270143
EDO63217	5667612
XM_308115	1269475
EGK97545	1281629
XM_317218	1277731
XM_003436041	11175807
Q7QDT2	1272643
XM_001688099	5666899
Q7Q055	1280421
XP_318469	1278830
XM_559658	3290918
EGK96423	11176031
XM_319250	1279522
XP_310015	1271255
XM_001689127	5668146
EAA07842	1273117
XP_311833	1272908
EAU77281	1271904
EDO64746	1270148
XP_551138	3290498
XP_003435906	11176012
XM_315096	1275817
XP_309660	1270932
EDO63523	1278574
EDO63862	1276976
XP_319395	1279633
XM_317684	1278142
XM_308862	1270185
XP_001237405	4577257
XP_308370	1269721
EAA14539	1279520
EAU75910	1279893
XP_307757	1269161
EAA12474	1278231
XP_317914	1278292
EGK97162	1274549
XP_313774	1274623
EAA13083	1278356
XM_318623	1278969
XM_308932	1270251
XP_315519	1276203
XM_309533	1270812
XP_551751	3290419
XM_321716	1281759
Q7Q850	1275659
XP_001687958	5667325
XP_001688732	1276476
XM_565009	3290326
XM_313981	1274780
XM_312131	1273178
EAA14054	1279458
EAA07950	1273460
XM_319187	1279467
EAA06067	1271509
EDO64459	5667820
EAL39705	3291612
XM_313987	1274786
XP_001238278	4577529
XM_311550	1272649
EAA13233	1278507
Q7PQY7	1273032
XP_001687912	1269737
EAA08970	1274399
XM_309682	1270947
XM_554237	3291171
EDO63959	1277269
XM_310979	1272103
EDO64643	5667057
EAA09171	1274444
EAA04805	1270394
XM_312856	1273834
Q7Q573	5667122
XM_308299	1269654
XP_320796	1280923
EAA44127	1276668
XM_003435937	1281141
XM_309037	1270351
XP_316990	1277523
Q5TRP9	1276146
EDO63450	5668289
XP_319851	1280053
EAA04711	1270300
XP_312621	1273621
EAA14598	1278957
XP_001238247	4578163
EAA03807	1269365
XP_001230904	4578491
XP_316611	4576695
EAA00348	1280374
CBU83649	1280504
EAA06008	1271476
EAL40169	1275906
EAA00100	1280750
XP_318513	1278914
EGK97544	11175684
XM_317319	1277817
EAA01169	1281142
EDO63910	5667203
EAU77731	4397720
XP_319921	1280116
XP_311404	1272491
EAL41034	1272662
XP_310369	1271550
XP_320563	1280701
XP_316155	1276769
XP_320983	1281049
XM_563821	3290608
Q7QC45	1273516
XP_001688892	5667268
XM_001688753	5667215
XP_559389	1272334
XM_003436630	11175829
XP_318044	1278454
XP_321700	1281746
XM_318005	1278419
EAA08671	1273932
Q7PMG5	1279554
XP_307775	1269170
XM_308628	1269973
XP_319730	1279943
EAA10275	1275634
EAA07944	1273483
EAU76892	4577070
XM_313411	1274311
XM_313722	1274579
XP_308193	1269550
EAA09219	1274436
XM_001237975	4577926
XP_307951	1269327
XP_552851	3291862
EGK97044	1274154
XM_315347	1276042
XP_001688088	5667030
EAA12225	1277604
XM_562663	3290968
XM_307898	1269278
XP_308221	1269578
XP_318928	1279236
EAA11195	1276203
XM_308462	1269812
XP_308329	1269684
XM_319941	1280133
XM_312282	1273316
XM_003436322	11175727
XM_316782	1277430
XM_001230958	4576256
XM_313169	1274094
EAL41145	3289755
EAA00266	1280437
EGK97456	11176089
EAA04381	1269793
XP_314186	1274984
XP_307605	1269024
Q7QB14	1274083
XM_317807	1278374
XP_311068	1272187
EAU77697	4576727
EGK97140	3291003
XM_001238056	4578342
EDO63699	1276296
XM_003436765	1274583
XP_316247	4576639
EAA04416	1270121
XM_318114	1278513
XM_001237083	4576605
EAL38750	3291517
XM_003436487	1274266
XP_566239	1272098
XM_319473	1279703
XM_556085	3289968
EAA07820	1273195
XP_314879	1275615
XP_310717	1271862
EDO64284	5667953
EAA12335	1277726
EAA08907	1274177
XP_309577	1270854
EDO63641	1276032
XM_001237109	4576388
EAL40054	3290147
EAL40208	3289881
Q5TQE0	3291688
XP_319261	1279533
EAA09326	1274901
XP_318028	1278439
XM_311535	1272635
EAA11925	1276120
EAA06095	1271475
XP_003437163	5666838
EAA03055	1268880
XP_312658	1273656
XP_308664	1270009
EAA12792	1278048
XP_316873	1277413
XP_311354	1272405
XM_001237069	4576463
XP_308952	1270270
EAA05153	1270680
XP_558608	1274917
XP_564957	1269886
EAL39993	3290096
EAA04664	1269821
XP_309155	1270458
EGK96991	1273930
EGK96497	11175495
XM_319201	1279477
EDO63554	5668185
XP_317566	1278039
EAA13232	1278488
XP_317040	1277569
EAA06793	1272276
EAA03631	1269246
XM_003437017	11175656
EGK97119	1274388
XP_001238449	4577058
EAA07914	1272941
XP_317650	1278112
Q7PW92	1280004
XM_001688005	5666847
XM_312038	1273091
XP_319410	1279646
EDO63818	4576643
XP_308162	1269517
XP_310032	1271272
EAA08363	1273848
XM_317800	1278358
XP_001688713	5667317
XM_318984	1279285
EAA11903	1276561
EAA07715	1273116
XP_310425	1271601
XM_321158	1281220
EDO63967	5668384
EAA13676	1278749
XP_317002	1277535
EAA03023	1268842
XM_307342	1268773
XM_001689144	1279848
EAA05986	1271575
EAU76297	4578391
XM_310791	1271934
EAA01088	1281831
EAA13981	1279540
XM_315632	1276307
XP_309300	1270590
XM_001688817	1277049
EAA01437	1281029
XP_003436456	11175755
XM_306335	1267778
